class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,44536,0.6987055497693796,208.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,101396.0,923720.0,1307124.0,638242.0,36184.0,3916.0,1565504.0,0.0,0.0,0.0,760.0,1170.0,2632492.0,2198218.0,1598138.0,373222.0,0.0,0.0,0.0,0.0,304.0,80.0,0.0,0.0,0.0,0.0,0.0,44998.0,1325062.0,1529584.0,110938.0,0.0,4870.0,7472.0,8500.0,37598.0,1939454.0,1011518.0,1170.0,0.0,0.0,0.0,1096494.0,628386.0,280092.0,248456.0,213854.0,166574.0,161998.0,211334.0,3394.0,0.0,4231778.0,102.0,358.0,324.0,6.0,1565504.0,57092.0,1306796.0,287666.0,423560.0,461240.0,456180.0,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,250420.0,44536.52,4231778.0,4231778.0,4232078.0,19996.0,860.0,56328.0,596040.0,3010582.0,1209600.0,87730.0,0.0,208.0,0.0,2606355.84,0.0,400504.32,0.0,0.0,0.0,0.0,15486.0,473146.0,995654.0,1096574.0,406822.0,19606.0,3160.0,134.0,0.0,4.0,4231778.0,28.185686653771764,3952.0,442.0,14046.0,257806.0,97666.0,1710048.0,902092.0,24266.0,264.0,0.0,300.0,364.0,2585464.0,0.0,20.0,23932.0,0.0,0.0,2629312.0,1938.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32094.0,28500.0,5610.0,0.0,0.0,120536.0,19186.0,46300.0,6844.0,0.0,0.0,0.0,0.0,14536530.0,968.78,1152.0,420740.0,609730.0,434242.0,209322.0,413684.0,293016.0,215520.0,133286.0,271216.0,9826.0,0.0,0.0
neg,16,0.6987055497693796,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0,942.0,1530.0,0.0,0.0,0.0,1490.0,0.0,254.0,0.0,140.0,374.0,9610.0,8004.0,5898.0,148.0,0.0,0.0,0.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,4126.0,0.0,914.0,12.0,4.0,8.0,924.0,2522.0,0.0,0.0,0.0,0.0,2592.0,892.0,128.0,242.0,52.0,64.0,92.0,300.0,22.0,0.0,15676.0,0.0,2.0,0.0,0.0,1490.0,138.0,4680.0,1138.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,5720.0,15.14,15676.0,15676.0,16844.0,18.0,122.0,1490.0,15500.0,4384.0,1209600.0,254.0,4.0,4.0,0.0,2066.88,23.04,1405.44,234.8117161550076,267.35818509299173,0.0,0.0,1232.0,1326.0,1188.0,288.0,350.0,0.0,0.0,0.0,6.0,10.0,15676.0,28.185686653771764,906.0,8.0,18.0,8.0,60.0,884.0,2182.0,318.0,0.0,0.0,6.0,12.0,1528.0,144.0,0.0,0.0,0.0,0.0,2228.0,40.0,48.0,0.0,0.0,20.0,38.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,670.0,310.0,68.0,18.0,600.0,92.0,0.0,4.0,0.0,0.0,0.0,1197.2305524197666,1278.4395369904378,2478.0,1528.0,96.0,28.0,46.0,36.0,62.0,110.0,0.0,0.0,0.0,0.0
neg,47832,0.6987055497693796,2130706432.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,112634.0,2082074.0,990938.0,47184.0,1946.0,1391782.0,0.0,0.0,0.0,0.0,0.0,2922820.0,2630090.0,378116.0,255388.0,0.0,0.0,0.0,0.0,410.0,468.0,0.0,0.0,0.0,0.0,0.0,21536.0,980972.0,2167994.0,64468.0,0.0,1698.0,952.0,780.0,1048.0,26824.0,3199148.0,4516.0,4.0,0.0,0.0,1010158.0,1082224.0,358622.0,214730.0,140406.0,101096.0,136398.0,191336.0,0.0,0.0,3301174.0,48.0,52.0,290.0,28.0,1391782.0,36118.0,167824.0,208564.0,140760.0,139800.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,93800.0,47832.4,3301174.0,3301174.0,3309698.0,18160.0,0.0,85750.0,877760.0,3234970.0,1209600.0,94746.0,2.0,52.0,0.0,2746875.84,0.0,486080.64,0.0,756.0,0.0,0.0,0.0,3440.0,945358.0,1847716.0,411354.0,23184.0,3826.0,92.0,0.0,4.0,3301174.0,28.185686653771764,3418.0,386.0,86608.0,316616.0,153136.0,1966568.0,699138.0,9052.0,48.0,0.0,250.0,1148.0,2776268.0,313072.0,0.0,96.0,0.0,4.0,2776452.0,1414.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18824.0,36112.0,12256.0,0.0,0.0,82246.0,17282.0,8021880.0,802060.0,3018906.0,1058.0,0.0,0.0,7832440.0,794.98,900.0,502316.0,545616.0,356610.0,221070.0,552228.0,542514.0,294988.0,140700.0,78920.0,8.0,0.0,0.0
neg,17974,0.6987055497693796,358857337.974629,192113.74490889604,6.664801815590859,10.497844865502014,0.0,0.0,0.0,0.0,4632.0,217584.0,727786.0,336240.0,12458.0,0.0,71760.0,0.0,550714.0,851.8108902270914,0.0,0.0,1254586.0,664564.0,260304.0,27488.0,0.38984008190066016,0.0,0.0,0.0,1006.3018595731953,351.6291344123857,0.0,0.0,0.0,0.0,0.0,49128.0,620426.0,629062.0,84.0,0.0,1958.0,1514.0,5710.0,6896.0,684584.0,593934.0,4104.0,0.0,0.0,0.0,514970.0,209534.0,121038.0,103094.0,97372.0,110514.0,128342.0,13836.0,0.0,0.0,1515132.0,469.2969356774694,804.7091615180935,1221.2862169675218,62.29281680477121,71760.0,4614.0,187120.0,72478.0,180340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76760.0,17973.19,1515132.0,1515132.0,3411620.2183611263,8452.0,88701.69414339676,38989.945119077835,302320.0,3142581.684501183,1209600.0,60597.27162687591,191718.3557520543,86.46257591997141,0.00040192926045016077,1096775.04,0.0,201178.56,234.8117161550076,267.35818509299173,0.0,0.0,126.0,48028.0,536762.0,584822.0,119552.0,7636.0,1674.0,100.0,191993.4280546624,515.9742290787779,1515132.0,28.185686653771764,1050.0,232.0,14378.0,138620.0,125044.0,963072.0,54780.0,1524.0,0.0,0.0,718.3986527862828,1133.7517277578515,1799205.596973143,303469.8810252821,206.83094217478782,18328.677499781297,7.4284839471612285,13.509972880762836,2054112.757501531,2765.1430381083082,331.3552327326002,1088.1535052957706,1886.5947834858414,2416.466243965704,27684.430779206745,40.27505088531441,1740.2834447106293,28778.866452914477,7752.6657299828885,17062.0,26225.898857959863,6469.91745953293,3400414.1927591744,175308.38576547633,80543.44610767873,13917.570273609883,3805755.6371467407,539393.0518084412,709519.8765135736,6926.026406368594,0.17008507784092916,1.5063014085501465,8788715.865410594,1197.2305524197666,1278.4395369904378,209692.0,299984.0,155536.0,84302.0,188402.0,112616.0,100080.0,65484.0,82412.0,192.0,0.08214922422466595,0.19652628234546546
neg,32050,0.6987055497693796,1222.0,1146.0,0.0,0.0,0.0,0.0,0.0,0.0,3148.0,179658.0,1239780.0,746868.0,31582.0,6490.0,1005844.0,45280.0,0.0,0.0,0.0,0.0,1612082.0,988858.0,766022.0,538660.0,0.0,0.0,7054.0,0.0,2044.0,336.0,0.0,0.0,0.0,0.0,0.0,48664.0,976184.0,1168066.0,14612.0,0.0,1914.0,878.0,1178.0,61780.0,1245692.0,895276.0,808.0,0.0,0.0,0.0,598880.0,608966.0,230016.0,157610.0,119354.0,101434.0,144378.0,246888.0,0.0,0.0,2378798.0,226.0,992.0,120.0,28.0,1005844.0,42310.0,262360.0,496686.0,383820.0,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,372780.0,32049.39,2378798.0,2378798.0,2341062.0,15753.0,4544.0,109284.0,1160880.0,2207526.0,1209600.0,79142.0,2.0,60.0,0.0,1911489.6,0.0,293958.72,0.0,0.0,0.0,0.0,0.0,55344.0,467044.0,1050878.0,587106.0,39734.0,6876.0,544.0,28.0,36.0,2378798.0,28.185686653771764,4070.0,556.0,34062.0,106824.0,108918.0,1493266.0,436980.0,22620.0,230.0,0.0,1854.0,820.0,1817574.0,62928.0,0.0,8076.0,0.0,68.0,1927534.0,1800.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32508.0,21766.0,3692.0,0.0,0.0,36728.0,12322.0,459420.0,72960.0,22396.0,1828.0,0.0,0.0,2880960.0,1019.44,1380.0,306436.0,448706.0,311846.0,164006.0,340546.0,319022.0,142906.0,68338.0,97308.0,8412.0,0.0,0.0
neg,82294,0.6987055497693796,622.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,3936.0,481480.0,3492264.0,1271954.0,94498.0,3758.0,2583314.0,0.0,296.0,0.0,0.0,0.0,4759388.0,4225806.0,990034.0,439604.0,0.0,0.0,0.0,0.0,656.0,514.0,0.0,0.0,0.0,0.0,0.0,82230.0,1878886.0,2765130.0,621644.0,0.0,4502.0,1584.0,2678.0,267324.0,3957374.0,1114296.0,132.0,0.0,0.0,0.0,1991676.0,1213922.0,429936.0,311982.0,245044.0,217838.0,296952.0,640454.0,86.0,0.0,5750380.0,1434.0,3122.0,960.0,0.0,2583314.0,74478.0,618914.0,369386.0,167600.0,228440.0,225440.0,205780.0,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,154320.0,82294.43,5750380.0,5750380.0,5740106.0,34896.0,8322.0,84918.0,901740.0,5347890.0,1209600.0,133694.0,0.0,180.0,0.0,4554270.72,0.0,789163.2,0.0,0.0,0.0,0.0,0.0,111538.0,1200462.0,3081936.0,906152.0,39646.0,7712.0,444.0,1018.0,1300.0,5750380.0,28.185686653771764,7514.0,832.0,74262.0,439124.0,216948.0,2988582.0,1591626.0,28730.0,272.0,0.0,1054.0,1274.0,4305510.0,459072.0,88.0,9172.0,0.0,0.0,4596284.0,3072.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37346.0,58360.0,11890.0,0.0,0.0,164312.0,29720.0,955600.0,135318.0,0.0,0.0,0.0,0.0,4205990.0,2061.26,1810.0,824810.0,811204.0,655024.0,340340.0,750082.0,656722.0,725892.0,296606.0,276986.0,10224.0,0.0,0.0
neg,12,0.6987055497693796,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5484.0,2694.0,826.0,0.0,0.0,0.0,3276.0,0.0,0.0,0.0,972.0,4916.0,8362.0,4936.0,12192.0,1176.0,0.0,0.0,0.0,0.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.0,6358.0,0.0,106.0,12.0,14.0,46.0,890.0,7936.0,0.0,0.0,0.0,0.0,7250.0,1008.0,144.0,124.0,32.0,10.0,366.0,70.0,0.0,0.0,21556.0,0.0,4.0,0.0,0.0,3276.0,226.0,8046.0,4068.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,11900.0,12.06,21556.0,21556.0,24614.0,27.0,0.0,1936.0,21180.0,9004.0,1209600.0,472.0,2.0,0.0,0.0,2998.08,0.0,5122.56,0.0,16.0,0.0,0.0,2976.0,4828.0,364.0,422.0,414.0,0.0,0.0,0.0,0.0,22.0,21556.0,28.185686653771764,976.0,22.0,26.0,18.0,22.0,408.0,6388.0,1088.0,56.0,0.0,12.0,16.0,3582.0,60.0,0.0,0.0,0.0,0.0,3658.0,72.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,84.0,26.0,6040.0,594.0,0.0,8.0,0.0,0.0,0.0,72.82,72.0,6422.0,2402.0,76.0,8.0,10.0,34.0,52.0,0.0,0.0,0.0,0.0,0.0
neg,237496,0.0,358857337.974629,192113.74490889604,0.0,0.0,0.0,0.0,398.0,600656.0,8077878.0,17047164.0,14947208.0,7539532.0,1785470.0,66562.0,21156160.0,10704.0,306.0,851.8108902270914,331532.0,551850.0,47296236.0,42241280.0,9368884.0,4913184.0,0.0,0.0,6982.0,0.0,41654.0,20672.0,0.0,0.0,0.0,0.0,0.0,0.0,81580.0,30235602.0,19747686.0,0.0,67830.0,9534.0,10548.0,24140.0,312710.0,35764126.0,12330394.0,1541376.0,4210.0,0.0,36743996.0,4796506.0,2085908.0,1384566.0,1128140.0,972252.0,835630.0,670844.0,345448.0,1101578.0,56995560.0,4430.0,1142.0,12480.0,840.0,21156160.0,675782.0,2382450.0,6968318.0,154460.0,191400.0,172540.0,184500.0,200600.0,169800.0,169940.0,191880.0,20520.0,237496.87,56995560.0,56995560.0,56797102.0,121854.0,1876.0,38989.945119077835,105240.0,50572094.0,1209600.0,1614492.0,191718.3557520543,86.46257591997141,0.00040192926045016077,19953781.44,13972287.36,16614983.04,8.0,21428.0,0.0,130836.0,2076764.0,7121756.0,16517674.0,14287750.0,5791754.0,2006180.0,1037148.0,1095006.0,191993.4280546624,1492.0,56995560.0,0.0,69616.0,16028.0,14857700.0,8122952.0,5642186.0,13667314.0,7455594.0,232096.0,1380.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83220.0,312.0,1088.1535052957706,1886.5947834858414,2416.466243965704,27684.430779206745,40.27505088531441,1740.2834447106293,28778.866452914477,7752.6657299828885,359978.0,72348.0,17230.0,0.0,0.0,1199118.0,246508.0,78700.0,22390.0,0.0,0.0,0.0,0.0,8788715.865410594,1197.2305524197666,29212.0,30814030.0,8497788.0,5187278.0,2042856.0,1721326.0,560368.0,406854.0,814494.0,19874.0,0.0,0.0,0.0
neg,30438,0.6987055497693796,490.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,9134.0,290740.0,1223318.0,574738.0,124094.0,6052.0,1023096.0,0.0,0.0,0.0,0.0,0.0,1971554.0,1682208.0,370878.0,228026.0,0.0,0.0,0.0,0.0,1188.0,132.0,0.0,0.0,0.0,0.0,0.0,7184.0,502598.0,938604.0,779690.0,0.0,2372.0,1046.0,1110.0,109680.0,1705430.0,406886.0,1552.0,0.0,0.0,0.0,739994.0,330606.0,165728.0,141290.0,169660.0,383538.0,297260.0,0.0,0.0,0.0,2343054.0,0.0,610.0,344.0,10.0,1023096.0,27602.0,158032.0,210480.0,207780.0,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,156800.0,30437.88,2343054.0,2343054.0,2345996.0,17265.0,5032.0,108568.0,1126680.0,2228076.0,1209600.0,72526.0,2.0,100.0,0.0,1848104.64,0.0,378087.36,0.0,0.0,0.0,0.0,66.0,56442.0,240674.0,1081732.0,749102.0,84976.0,12958.0,2126.0,24.0,32.0,2343054.0,28.185686653771764,4914.0,554.0,86912.0,190644.0,72882.0,1341656.0,513716.0,16590.0,208.0,0.0,818.0,282.0,1738128.0,178650.0,0.0,1064.0,0.0,0.0,1882026.0,2302.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15908.0,28130.0,4882.0,0.0,0.0,58738.0,10462.0,470520.0,69754.0,0.0,0.0,0.0,0.0,1722720.0,1243.14,1366.0,391488.0,481074.0,308310.0,167520.0,290164.0,162124.0,132962.0,97462.0,195286.0,1686.0,0.0,0.0
neg,26,0.6987055497693796,2130706432.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,564.0,8734.0,70.0,0.0,0.0,3192.0,0.0,0.0,0.0,0.0,0.0,9126.0,6340.0,3946.0,1270.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9478.0,0.0,0.0,0.0,80.0,4.0,22.0,22.0,2934.0,6416.0,0.0,0.0,0.0,0.0,7906.0,1192.0,230.0,102.0,42.0,4.0,2.0,0.0,0.0,0.0,13104.0,0.0,4.0,0.0,0.0,3192.0,236.0,752.0,3170.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,3760.0,26.96,13104.0,13104.0,14474.0,18.0,0.0,1194.0,12880.0,9478.0,1209600.0,756.0,2.0,8.0,0.0,4444.8,0.0,4967.04,0.0,0.0,0.0,0.0,0.0,0.0,5824.0,3158.0,346.0,150.0,0.0,0.0,2.0,8.0,13104.0,28.185686653771764,138.0,16.0,32.0,742.0,582.0,3168.0,3890.0,882.0,28.0,0.0,4.0,2.0,5412.0,14.0,42.0,6.0,0.0,22.0,5462.0,68.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,290.0,70.0,12540.0,1262.0,0.0,0.0,0.0,0.0,0.0,43.64,48.0,5394.0,3388.0,580.0,48.0,56.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,27678,0.6987055497693796,0.0,192113.74490889604,0.0,0.0,0.0,0.0,0.0,0.0,103948.0,946502.0,708708.0,21182.0,0.0,0.0,877724.0,0.0,58.0,0.0,1510.0,2750.0,1698874.0,1575776.0,354456.0,96388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17496.0,750920.0,425282.0,586642.0,0.0,3420.0,900.0,2736.0,5428.0,697148.0,1060432.0,10274.0,2.0,0.0,0.0,667502.0,289792.0,132890.0,100016.0,78808.0,75604.0,125428.0,202806.0,95018.0,12476.0,2055156.0,18.0,22.0,726.0,80.0,877724.0,19152.0,260216.0,93716.0,198240.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,1310700.0,152900.0,27677.62,2055156.0,2055156.0,2043754.0,12577.0,150474.0,82596.0,841780.0,1780340.0,1209600.0,0.0,191718.3557520543,86.46257591997141,0.00040192926045016077,1551371.52,0.0,225607.68,234.8117161550076,267.35818509299173,0.0,0.0,11050.0,481280.0,908554.0,337856.0,26982.0,9442.0,4154.0,1022.0,191993.4280546624,0.0,2055156.0,28.185686653771764,3234.0,284.0,39468.0,80932.0,128192.0,1249018.0,272652.0,6540.0,20.0,0.0,718.3986527862828,1133.7517277578515,1799205.596973143,303469.8810252821,206.83094217478782,18328.677499781297,7.4284839471612285,13.509972880762836,2054112.757501531,950.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9062.0,31312.0,6062.0,0.0,0.0,66048.0,12478.0,2391060.0,429764.0,0.0,0.0,0.0,0.0,1078350.0,1197.2305524197666,1278.4395369904378,238044.0,306266.0,237646.0,119578.0,215346.0,262286.0,131720.0,128414.0,137190.0,3850.0,0.0,0.0
neg,0,0.0,14.0,12.0,2.0,2.0,0.0,0.0,0.0,16.0,4626.0,928.0,1516.0,0.0,0.0,0.0,1480.0,0.0,0.0,0.0,2434.0,3592.0,7740.0,8234.0,6608.0,382.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,7000.0,0.0,66.0,4.0,0.0,686.0,374.0,148.0,3162.0,120.0,2526.0,0.0,5948.0,166.0,76.0,52.0,190.0,480.0,58.0,114.0,2.0,0.0,16778.0,0.0,12.0,18.0,0.0,1480.0,106.0,4644.0,1884.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,6460.0,0.23,16778.0,16778.0,18014.0,27.0,0.0,1610.0,16640.0,7110.0,1209600.0,154.0,2.0,2.0,0.0,1228.8,13.44,4779.84,0.0,6.0,0.0,0.0,4606.0,200.0,1368.0,904.0,8.0,0.0,0.0,0.0,0.0,4.0,16778.0,0.0,1118.0,4.0,12.0,8.0,8.0,1140.0,4264.0,508.0,24.0,0.0,2.0,2.0,1352.0,200.0,0.0,0.0,0.0,0.0,1560.0,30.0,62.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,10.0,4.0,8980.0,894.0,5670.0,14.0,0.0,0.0,0.0,69.38,26.0,5978.0,870.0,68.0,14.0,24.0,26.0,38.0,68.0,0.0,0.0,0.0,0.0
neg,31698,0.6987055497693796,2130706436.0,9686.0,0.0,0.0,0.0,0.0,0.0,0.0,12912.0,412646.0,3711456.0,1289658.0,77398.0,1248.0,2757426.0,0.0,0.0,0.0,0.0,0.0,4728578.0,3605006.0,1417784.0,866920.0,0.0,0.0,148758.0,0.0,9670.0,492.0,0.0,0.0,0.0,0.0,0.0,8966.0,5432996.0,45046.0,18310.0,0.0,13064.0,10044.0,12298.0,15876.0,134810.0,5316010.0,3216.0,0.0,0.0,0.0,2669828.0,988952.0,510664.0,413064.0,384496.0,457534.0,80780.0,0.0,0.0,0.0,6149868.0,36.0,296.0,192.0,66.0,2757426.0,117802.0,652148.0,759944.0,354140.0,371900.0,318520.0,156640.0,173940.0,567737.480384378,603802.1070911721,628703.9812741706,13400.0,31697.71,6149868.0,6149868.0,6128568.0,27742.0,4932.0,109912.0,69680.0,5505318.0,1209600.0,275366.0,2.0,178.0,0.0,4346157.12,0.0,1146952.32,10.0,1574.0,0.0,0.0,0.0,12694.0,680950.0,2459582.0,1839246.0,442858.0,66324.0,3664.0,1852.0,1922.0,6149868.0,28.185686653771764,23256.0,3518.0,544454.0,555674.0,263214.0,2585910.0,1465976.0,62836.0,476.0,4.0,17090.0,1690.0,1032816.0,63132.0,0.0,274588.0,0.0,16.0,4460136.0,13006.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90242.0,7552.0,1352.0,0.0,0.0,142698.0,25018.0,66171840.0,7196454.0,3180858.0,2812.0,0.0,0.0,172500.0,6099.54,6870.0,1201000.0,3631038.0,590884.0,41380.0,23758.0,7238.0,4272.0,2996.0,2752.0,0.0,0.0,0.0
neg,910,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2280.0,3874.0,46166.0,6394.0,0.0,0.0,0.0,26282.0,0.0,0.0,0.0,2994.0,4290.0,52168.0,48666.0,13820.0,1892.0,0.0,0.0,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23748.0,34966.0,0.0,6042.0,70.0,172.0,52.0,70.0,306.0,48212.0,796.0,2994.0,0.0,23564.0,20008.0,7956.0,2264.0,3618.0,950.0,322.0,32.0,0.0,0.0,69042.0,4.0,0.0,16.0,0.0,26282.0,458.0,8462.0,5212.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,13360.0,910.29,69042.0,69042.0,77718.0,243.0,0.0,6640.0,68560.0,58814.0,1209600.0,794.0,0.0,6.0,0.0,42554.88,0.0,10485.12,2.0,50.0,0.0,986.0,4552.0,13018.0,11602.0,26720.0,1818.0,10.0,8.0,0.0,6.0,16.0,69042.0,0.0,5924.0,38.0,66.0,328.0,382.0,10338.0,41072.0,566.0,0.0,0.0,18.0,42.0,43896.0,29248.0,0.0,4.0,0.0,0.0,43896.0,154.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.62,140.0,16686.0,5000.0,1088.0,312.0,1422.0,2394.0,1540.0,30256.0,16.0,0.0,0.0,0.0
neg,42718,0.6987055497693796,2130706434.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,388088.0,1872270.0,627740.0,57760.0,1712.0,1308954.0,0.0,0.0,0.0,0.0,0.0,2552162.0,2136000.0,527366.0,351432.0,0.0,0.0,0.0,0.0,418.0,158.0,0.0,0.0,0.0,0.0,0.0,23070.0,1489412.0,1387118.0,48932.0,0.0,2850.0,1436.0,1532.0,2638.0,266064.0,2674006.0,6.0,0.0,0.0,0.0,1041422.0,697956.0,276336.0,228086.0,151744.0,114268.0,183078.0,255642.0,0.0,0.0,3080176.0,114.0,140.0,268.0,0.0,1308954.0,42310.0,227780.0,296438.0,205960.0,193020.0,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,121960.0,42717.36,3080176.0,3080176.0,3059130.0,19740.0,8400.0,60664.0,653860.0,2948532.0,1209600.0,103064.0,4.0,76.0,0.0,2497448.64,106386.24,342488.64,0.0,432.0,0.0,0.0,0.0,62540.0,953236.0,1550872.0,362566.0,16234.0,2882.0,202.0,104.0,114.0,3080176.0,28.185686653771764,4300.0,614.0,48750.0,224472.0,108152.0,1855282.0,667722.0,38794.0,446.0,0.0,438.0,384.0,2349990.0,38576.0,0.0,188.0,0.0,54.0,2516150.0,1892.0,192.0,0.0,0.0,0.0,106448.0,0.0,0.0,0.0,0.0,27208.0,51212.0,23172.0,0.0,0.0,96654.0,18770.0,9924440.0,1049934.0,2398480.0,1024.0,0.0,0.0,2717360.0,1235.58,1336.0,467732.0,465354.0,418512.0,232370.0,552802.0,543194.0,251892.0,16334.0,342.0,0.0,0.0,0.0
