class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,1454,0.6987055497693796,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,4854.0,83324.0,4026.0,0.0,0.0,34910.0,0.0,0.0,0.0,0.0,0.0,102318.0,93762.0,20234.0,4258.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,75322.0,17100.0,0.0,0.0,192.0,46.0,62.0,54.0,624.0,90386.0,1058.0,0.0,0.0,0.0,44492.0,37014.0,7964.0,2344.0,408.0,108.0,70.0,22.0,0.0,0.0,122616.0,0.0,0.0,42.0,0.0,34910.0,1016.0,13870.0,6306.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,19660.0,1453.81,122616.0,122616.0,123492.0,296.0,128.0,11934.0,122020.0,92422.0,1209600.0,2190.0,0.0,6.0,0.0,79567.68,0.0,12669.12,0.0,0.0,0.0,0.0,0.0,920.0,75214.0,15030.0,1122.0,122.0,14.0,0.0,2.0,6.0,122616.0,28.185686653771768,330.0,42.0,94.0,5026.0,2752.0,9198.0,71830.0,3066.0,84.0,0.0,62.0,132.0,78796.0,52458.0,80.0,10.0,0.0,0.0,81204.0,162.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,210.0,62.0,0.0,0.0,1264.0,332.0,940.0,250.0,0.0,0.0,0.0,0.0,453810.0,116.64,130.0,14238.0,13310.0,3556.0,1502.0,3210.0,56478.0,100.0,16.0,12.0,0.0,0.0,0.0
neg,20,0.6987055497693796,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8208.0,6276.0,1810.0,0.0,0.0,0.0,5356.0,0.0,0.0,0.0,1090.0,2258.0,11360.0,5662.0,25122.0,1940.0,0.0,0.0,0.0,0.0,36.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4540.0,11754.0,0.0,1430.0,34.0,48.0,52.0,3160.0,11570.0,0.0,0.0,0.0,0.0,13764.0,1422.0,244.0,172.0,58.0,46.0,460.0,126.0,2.0,0.0,37644.0,0.0,2.0,0.0,0.0,5356.0,366.0,17858.0,7200.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,24620.0,20.41,37644.0,37644.0,37146.0,43.0,18.0,3390.0,37120.0,16294.0,1209600.0,596.0,2.0,4.0,0.0,5170.56,0.0,9785.28,0.0,24.0,0.0,0.0,5344.0,7244.0,2400.0,922.0,384.0,0.0,0.0,0.0,0.0,6.0,37644.0,28.185686653771768,1434.0,54.0,54.0,26.0,46.0,1978.0,10784.0,1836.0,82.0,0.0,42.0,58.0,5792.0,44.0,0.0,0.0,0.0,0.0,6170.0,98.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,126.0,28.0,1660.0,168.0,0.0,0.0,0.0,0.0,0.0,125.54,116.0,11752.0,4230.0,106.0,24.0,26.0,42.0,38.0,76.0,0.0,0.0,0.0,0.0
neg,1830,0.6987055497693796,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,95086.0,14000.0,0.0,0.0,0.0,49750.0,0.0,0.0,0.0,0.0,0.0,107706.0,97972.0,13880.0,6692.0,0.0,0.0,0.0,0.0,54.0,20.0,0.0,0.0,0.0,0.0,0.0,1732.0,88240.0,9698.0,15316.0,0.0,166.0,12.0,28.0,50.0,1758.0,112954.0,18.0,0.0,0.0,0.0,39418.0,52618.0,14380.0,6070.0,1888.0,376.0,180.0,56.0,0.0,0.0,121598.0,8.0,36.0,362.0,0.0,49750.0,1228.0,6132.0,7708.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,13620.0,1829.74,121598.0,121598.0,126122.0,408.0,0.0,11958.0,121200.0,114986.0,1209600.0,2416.0,0.0,14.0,0.0,99238.08,0.0,15643.2,0.0,0.0,0.0,0.0,0.0,86476.0,24632.0,3142.0,616.0,120.0,0.0,0.0,8.0,12.0,121598.0,28.185686653771768,216.0,22.0,108.0,3862.0,4618.0,39640.0,63636.0,2782.0,102.0,0.0,56.0,82.0,99836.0,51538.0,0.0,12.0,0.0,24.0,99976.0,88.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,644.0,156.0,0.0,0.0,2592.0,586.0,900.0,86.0,8656.0,20.0,0.0,0.0,829800.0,79.8,70.0,16642.0,13278.0,7064.0,4566.0,29190.0,43702.0,538.0,6.0,0.0,0.0,0.0,0.0
neg,4240,0.6987055497693796,170.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,18280.0,213740.0,57256.0,2.0,0.0,140014.0,0.0,0.0,0.0,0.0,0.0,259770.0,216740.0,75926.0,25274.0,0.0,0.0,0.0,0.0,392.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,193110.0,95394.0,994.0,0.0,1636.0,292.0,488.0,4892.0,193556.0,88628.0,6.0,0.0,0.0,0.0,148394.0,70628.0,25128.0,11708.0,5660.0,5544.0,6850.0,15566.0,18.0,0.0,335844.0,156.0,636.0,136.0,0.0,140014.0,3708.0,30322.0,45012.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,74600.0,4239.18,335844.0,335844.0,331106.0,1375.0,450.0,32228.0,334280.0,289516.0,1209600.0,7370.0,0.0,44.0,0.0,218992.32,0.0,69099.84,0.0,0.0,0.0,0.0,0.0,3078.0,132816.0,144058.0,7990.0,1310.0,246.0,0.0,34.0,44.0,335844.0,28.185686653771768,2002.0,108.0,2570.0,17860.0,10906.0,133674.0,117692.0,4472.0,212.0,0.0,308.0,330.0,215210.0,85706.0,58.0,288.0,0.0,0.0,223158.0,342.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,1652.0,290.0,0.0,0.0,5232.0,816.0,8060.0,1136.0,0.0,0.0,0.0,0.0,3239180.0,292.78,320.0,73088.0,36490.0,14378.0,5964.0,16024.0,88070.0,8202.0,7962.0,36002.0,3318.0,0.0,0.0
neg,926,0.6987055497693796,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,6528.0,31938.0,15764.0,0.0,0.0,25260.0,0.0,0.0,0.0,0.0,0.0,49254.0,44132.0,10120.0,3418.0,0.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,21680.0,24148.0,8460.0,0.0,1348.0,24.0,32.0,104.0,3374.0,49406.0,0.0,0.0,0.0,0.0,26340.0,20962.0,4952.0,1178.0,280.0,326.0,198.0,52.0,0.0,0.0,59400.0,0.0,236.0,8.0,0.0,25260.0,782.0,4778.0,5320.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,9960.0,926.89,59400.0,59400.0,65836.0,184.0,0.0,5830.0,59160.0,54288.0,1209600.0,1424.0,0.0,6.0,0.0,47674.56,0.0,5379.84,0.0,12.0,0.0,0.0,0.0,1442.0,27688.0,23826.0,1208.0,98.0,26.0,0.0,4.0,8.0,59400.0,28.185686653771768,1290.0,12.0,26.0,4434.0,824.0,5856.0,40658.0,1154.0,34.0,0.0,38.0,140.0,47756.0,30978.0,0.0,0.0,0.0,0.0,48078.0,80.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,160.0,56.0,0.0,0.0,824.0,268.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,324.96,46.0,7432.0,6496.0,2600.0,854.0,1566.0,29684.0,3844.0,746.0,1066.0,0.0,0.0,0.0
neg,2064,0.6987055497693796,162.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,62996.0,71516.0,56.0,0.0,0.0,59440.0,0.0,0.0,0.0,0.0,0.0,136800.0,124396.0,19346.0,8008.0,0.0,0.0,0.0,0.0,64.0,26.0,0.0,0.0,0.0,0.0,0.0,5468.0,110370.0,4754.0,14080.0,0.0,204.0,22.0,50.0,78.0,5058.0,129256.0,4.0,0.0,0.0,0.0,64482.0,47372.0,12970.0,6066.0,2284.0,692.0,484.0,322.0,0.0,0.0,156212.0,0.0,10.0,10.0,0.0,59440.0,1670.0,11112.0,8132.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,18940.0,2064.74,156212.0,156212.0,158360.0,463.0,38.0,15330.0,155700.0,134672.0,1209600.0,3612.0,0.0,24.0,0.0,114729.6,0.0,19779.84,0.0,0.0,0.0,0.0,0.0,41450.0,84268.0,7914.0,798.0,196.0,46.0,0.0,8.0,12.0,156212.0,28.185686653771768,288.0,42.0,656.0,9392.0,8762.0,52044.0,60348.0,3104.0,36.0,0.0,302.0,66.0,115944.0,102.0,0.0,4.0,0.0,20.0,116430.0,244.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,924.0,248.0,0.0,0.0,5270.0,962.0,4220.0,418.0,21498.0,60.0,0.0,0.0,1064820.0,154.96,114.0,21844.0,18698.0,7302.0,3652.0,14176.0,68826.0,156.0,18.0,0.0,0.0,0.0,0.0
neg,28,0.6987055497693796,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9696.0,528.0,0.0,0.0,0.0,3880.0,0.0,0.0,0.0,0.0,0.0,10214.0,6948.0,4824.0,1380.0,0.0,0.0,0.0,0.0,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10296.0,0.0,0.0,0.0,46.0,12.0,20.0,18.0,982.0,9218.0,0.0,0.0,0.0,0.0,8816.0,1046.0,230.0,66.0,46.0,34.0,40.0,18.0,0.0,0.0,15046.0,0.0,4.0,4.0,2.0,3880.0,248.0,1176.0,3632.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,4700.0,27.21,15046.0,15046.0,17640.0,13.0,0.0,1358.0,14880.0,10296.0,1209600.0,588.0,2.0,0.0,0.0,4720.32,0.0,5513.28,0.0,10.0,0.0,0.0,0.0,6976.0,2224.0,776.0,228.0,92.0,0.0,0.0,0.0,4.0,15046.0,28.185686653771768,114.0,16.0,24.0,216.0,784.0,3316.0,5268.0,558.0,0.0,0.0,34.0,60.0,5838.0,56.0,0.0,14.0,0.0,20.0,5902.0,78.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,362.0,56.0,11480.0,1148.0,0.0,0.0,0.0,0.0,0.0,33.94,40.0,6232.0,3344.0,540.0,58.0,72.0,30.0,14.0,6.0,0.0,0.0,0.0,0.0
neg,26,0.6987055497693796,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,82.0,7444.0,192.0,0.0,0.0,2876.0,0.0,0.0,0.0,0.0,0.0,8762.0,6188.0,5256.0,1270.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7770.0,0.0,0.0,0.0,88.0,18.0,38.0,58.0,1548.0,6008.0,12.0,0.0,0.0,0.0,6650.0,772.0,224.0,74.0,22.0,16.0,10.0,2.0,0.0,0.0,14038.0,0.0,0.0,0.0,0.0,2876.0,176.0,2736.0,2502.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,5160.0,25.45,14038.0,14038.0,18304.0,16.0,0.0,1302.0,13920.0,7770.0,1209600.0,678.0,2.0,0.0,0.0,3997.44,0.0,3735.36,0.0,0.0,0.0,0.0,0.0,298.0,5264.0,2008.0,160.0,40.0,0.0,0.0,10.0,16.0,14038.0,28.185686653771768,106.0,14.0,28.0,630.0,526.0,2262.0,3006.0,1184.0,14.0,0.0,12.0,16.0,4688.0,14.0,0.0,4.0,0.0,22.0,4724.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,386.0,78.0,11140.0,1140.0,0.0,0.0,0.0,0.0,0.0,79.06,36.0,3960.0,3262.0,464.0,40.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,1818,0.6987055497693796,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,24644.0,71306.0,3694.0,0.0,0.0,45394.0,0.0,0.0,0.0,0.0,0.0,96802.0,89550.0,11194.0,5328.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,9606.0,72938.0,2832.0,14392.0,0.0,154.0,16.0,30.0,48.0,788.0,98602.0,130.0,0.0,0.0,0.0,49032.0,37926.0,9562.0,2964.0,220.0,52.0,10.0,2.0,0.0,0.0,108016.0,4.0,18.0,412.0,0.0,45394.0,930.0,6032.0,5128.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,10940.0,1817.34,108016.0,108016.0,111270.0,339.0,172.0,10670.0,107760.0,99768.0,1209600.0,1766.0,0.0,2.0,0.0,93342.72,0.0,6325.44,0.0,0.0,0.0,0.0,0.0,13062.0,50550.0,35122.0,714.0,260.0,60.0,0.0,0.0,4.0,108016.0,28.185686653771768,154.0,20.0,100.0,3166.0,1340.0,21100.0,72524.0,1310.0,54.0,0.0,76.0,90.0,92364.0,53250.0,58.0,4.0,0.0,0.0,93640.0,86.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,370.0,130.0,0.0,0.0,1992.0,326.0,2940.0,396.0,0.0,0.0,0.0,0.0,817340.0,134.02,58.0,6992.0,8510.0,7122.0,5092.0,13054.0,57628.0,1356.0,10.0,4.0,0.0,0.0,0.0
neg,1186,0.6987055497693796,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,21568.0,54590.0,4730.0,0.0,0.0,30672.0,0.0,0.0,0.0,0.0,0.0,79856.0,72986.0,14358.0,3488.0,0.0,0.0,0.0,0.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41536.0,38368.0,1070.0,0.0,1180.0,24.0,26.0,32.0,2844.0,76782.0,86.0,0.0,0.0,0.0,42206.0,28608.0,7588.0,1946.0,256.0,270.0,100.0,0.0,0.0,0.0,94246.0,0.0,10.0,168.0,4.0,30672.0,804.0,9158.0,5172.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,14020.0,1186.91,94246.0,94246.0,98310.0,270.0,0.0,8274.0,93800.0,80974.0,1209600.0,2098.0,0.0,14.0,0.0,65553.6,0.0,11358.72,0.0,0.0,0.0,0.0,0.0,10458.0,49720.0,19968.0,622.0,160.0,46.0,0.0,0.0,4.0,94246.0,28.185686653771768,1288.0,34.0,86.0,4498.0,2632.0,20462.0,49394.0,2552.0,28.0,0.0,40.0,106.0,68408.0,30054.0,0.0,74.0,0.0,0.0,68458.0,114.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,166.0,80.0,0.0,0.0,1314.0,268.0,100.0,8.0,24144.0,24.0,0.0,0.0,186930.0,95.74,82.0,13444.0,13906.0,2860.0,2844.0,31816.0,6354.0,3340.0,2640.0,3770.0,0.0,0.0,0.0
neg,1818,0.6987055497693796,148.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,30814.0,66390.0,8430.0,0.0,0.0,43738.0,0.0,0.0,0.0,0.0,0.0,104438.0,94404.0,17420.0,6654.0,0.0,0.0,0.0,0.0,170.0,58.0,0.0,0.0,0.0,0.0,0.0,11210.0,77552.0,3486.0,13470.0,0.0,148.0,26.0,40.0,64.0,27750.0,77690.0,0.0,0.0,0.0,0.0,41058.0,44412.0,13140.0,5424.0,1300.0,254.0,110.0,20.0,0.0,0.0,121892.0,2.0,10.0,228.0,0.0,43738.0,1094.0,11378.0,6012.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,17120.0,1818.98,121892.0,121892.0,123764.0,404.0,308.0,11982.0,121600.0,105718.0,1209600.0,2616.0,2.0,4.0,0.0,96533.76,0.0,9072.0,0.0,0.0,0.0,0.0,0.0,21696.0,58822.0,24748.0,414.0,38.0,0.0,0.0,0.0,6.0,121892.0,28.185686653771768,178.0,32.0,1608.0,4032.0,2566.0,82100.0,13582.0,1588.0,32.0,0.0,206.0,220.0,96722.0,54300.0,0.0,4.0,0.0,20.0,97490.0,74.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,440.0,118.0,0.0,0.0,1712.0,442.0,2580.0,528.0,10026.0,96.0,0.0,0.0,819000.0,70.78,66.0,9992.0,11844.0,7226.0,3720.0,15310.0,57560.0,24.0,18.0,24.0,0.0,0.0,0.0
neg,28,0.6987055497693796,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,762.0,6768.0,2454.0,0.0,0.0,3616.0,0.0,0.0,0.0,0.0,0.0,10542.0,6716.0,7420.0,1796.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10070.0,0.0,2.0,0.0,86.0,20.0,38.0,44.0,3712.0,6168.0,4.0,0.0,0.0,0.0,8962.0,944.0,124.0,28.0,10.0,4.0,0.0,0.0,0.0,0.0,17988.0,0.0,0.0,0.0,0.0,3616.0,262.0,3598.0,3798.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,7220.0,28.91,17988.0,17988.0,23292.0,18.0,90.0,1650.0,17820.0,10072.0,1209600.0,756.0,2.0,4.0,0.0,5455.68,0.0,4561.92,0.0,0.0,0.0,0.0,0.0,0.0,3436.0,6492.0,144.0,0.0,0.0,0.0,0.0,4.0,17988.0,28.185686653771768,130.0,14.0,36.0,848.0,438.0,3638.0,3636.0,1094.0,238.0,0.0,96.0,104.0,5400.0,0.0,0.0,76.0,0.0,18.0,5998.0,88.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,408.0,98.0,16060.0,2994.0,0.0,0.0,0.0,0.0,0.0,61.56,48.0,5092.0,4572.0,342.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,1848,0.6987055497693796,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6146.0,80640.0,24568.0,0.0,0.0,0.0,51386.0,0.0,0.0,0.0,0.0,0.0,110694.0,101992.0,14526.0,6184.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,5670.0,87070.0,4028.0,14586.0,0.0,122.0,8.0,26.0,38.0,872.0,110184.0,104.0,0.0,0.0,0.0,40692.0,47556.0,14290.0,5978.0,1688.0,574.0,316.0,256.0,4.0,0.0,125224.0,4.0,800.0,1146.0,0.0,51386.0,1286.0,7768.0,6740.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,14320.0,1848.63,125224.0,125224.0,126952.0,401.0,0.0,12364.0,125000.0,111354.0,1209600.0,3080.0,0.0,4.0,0.0,100759.68,0.0,10505.28,0.0,0.0,0.0,0.0,0.0,69354.0,40368.0,1016.0,450.0,166.0,0.0,0.0,0.0,4.0,125224.0,28.185686653771768,158.0,16.0,44.0,5910.0,1286.0,20152.0,81796.0,1982.0,10.0,0.0,12.0,80.0,101838.0,32846.0,0.0,4.0,0.0,0.0,101840.0,100.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,372.0,120.0,0.0,0.0,3082.0,936.0,140.0,12.0,0.0,0.0,0.0,0.0,848660.0,97.62,54.0,11424.0,13028.0,9696.0,7676.0,24884.0,42452.0,2108.0,80.0,6.0,0.0,0.0,0.0
neg,776,0.6987055497693796,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,34104.0,15762.0,86.0,0.0,22430.0,0.0,0.0,0.0,0.0,0.0,49544.0,44014.0,14894.0,3256.0,0.0,0.0,0.0,0.0,150.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,49862.0,176.0,0.0,0.0,156.0,100.0,116.0,110.0,31814.0,17712.0,30.0,0.0,0.0,0.0,31214.0,13932.0,3800.0,1002.0,40.0,30.0,20.0,0.0,0.0,0.0,64478.0,94.0,228.0,66.0,0.0,22430.0,518.0,10034.0,4828.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,14660.0,776.98,64478.0,64478.0,69866.0,155.0,0.0,6296.0,64260.0,50038.0,1209600.0,1182.0,0.0,12.0,0.0,43232.64,0.0,6730.56,0.0,0.0,0.0,0.0,0.0,0.0,15024.0,33446.0,1224.0,268.0,76.0,0.0,0.0,8.0,64478.0,28.185686653771768,174.0,20.0,46.0,2372.0,1304.0,6568.0,37670.0,1860.0,24.0,0.0,54.0,106.0,43318.0,27394.0,22.0,2.0,0.0,0.0,44386.0,70.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,234.0,60.0,0.0,0.0,1254.0,208.0,440.0,44.0,0.0,0.0,0.0,0.0,0.0,99.68,54.0,7540.0,7556.0,1174.0,704.0,4032.0,29032.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,2280,0.6987055497693796,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,61004.0,83526.0,586.0,0.0,0.0,67176.0,0.0,0.0,0.0,0.0,0.0,141774.0,133004.0,24746.0,6340.0,0.0,0.0,0.0,0.0,42.0,22.0,0.0,0.0,0.0,0.0,0.0,3406.0,109606.0,11710.0,20492.0,0.0,130.0,40.0,34.0,64.0,1792.0,141356.0,1798.0,0.0,0.0,0.0,73810.0,51022.0,12874.0,5562.0,1294.0,388.0,192.0,70.0,2.0,0.0,166546.0,0.0,4.0,106.0,0.0,67176.0,1462.0,17130.0,7586.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,24540.0,2280.32,166546.0,166546.0,167036.0,439.0,0.0,16492.0,166300.0,145214.0,1209600.0,2734.0,0.0,10.0,0.0,127011.84,0.0,18096.0,0.0,0.0,0.0,0.0,0.0,29630.0,102494.0,11954.0,882.0,224.0,30.0,0.0,0.0,10.0,166546.0,28.185686653771768,188.0,18.0,226.0,15642.0,7830.0,44958.0,74516.0,1568.0,268.0,0.0,62.0,92.0,127186.0,50132.0,0.0,10.0,0.0,0.0,127952.0,138.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,984.0,270.0,0.0,0.0,4078.0,620.0,200.0,934.0,0.0,0.0,0.0,0.0,1280340.0,111.68,58.0,19596.0,20758.0,10274.0,6414.0,22048.0,65692.0,420.0,10.0,2.0,0.0,0.0,0.0
neg,1314,0.6987055497693796,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,3988.0,72740.0,11142.0,0.0,0.0,40714.0,0.0,0.0,0.0,0.0,0.0,89110.0,81604.0,9546.0,4616.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,76218.0,11778.0,0.0,0.0,610.0,54.0,114.0,604.0,46906.0,39708.0,0.0,0.0,0.0,0.0,31810.0,42596.0,10142.0,2772.0,502.0,106.0,58.0,10.0,0.0,0.0,98708.0,0.0,6.0,6.0,0.0,40714.0,652.0,4074.0,5442.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,9320.0,1314.69,98708.0,98708.0,102652.0,311.0,0.0,9668.0,98380.0,87996.0,1209600.0,1568.0,0.0,12.0,0.0,79450.56,0.0,8449.92,0.0,0.0,0.0,0.0,0.0,262.0,34266.0,52628.0,652.0,158.0,30.0,0.0,40.0,244.0,98708.0,28.185686653771768,226.0,44.0,922.0,2818.0,1428.0,11116.0,68964.0,2364.0,114.0,0.0,46.0,104.0,80406.0,24.0,0.0,62.0,0.0,26.0,81018.0,108.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,376.0,84.0,0.0,0.0,1752.0,254.0,2840.0,304.0,0.0,0.0,0.0,0.0,314720.0,554.7,96.0,9232.0,9612.0,5112.0,32550.0,31212.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0
neg,1464,0.6987055497693796,70.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,14384.0,76664.0,4212.0,0.0,0.0,37902.0,0.0,0.0,0.0,0.0,0.0,92368.0,82536.0,15718.0,5454.0,0.0,0.0,0.0,0.0,136.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,59654.0,34736.0,1050.0,0.0,1230.0,42.0,88.0,74.0,3786.0,90216.0,4.0,0.0,0.0,0.0,55440.0,29650.0,6866.0,2506.0,440.0,356.0,168.0,14.0,0.0,0.0,108160.0,4.0,260.0,206.0,0.0,37902.0,978.0,7772.0,7802.0,277635.39161809604,319974.95753381564,401482.09097428544,470358.82641885156,524740.3216947822,567737.480384378,603802.1070911721,628703.9812741706,15220.0,1463.24,108160.0,108160.0,110628.0,304.0,20.0,10484.0,107560.0,95440.0,1209600.0,2206.0,0.0,14.0,0.0,80217.6,0.0,14007.36,0.0,0.0,0.0,0.0,0.0,3296.0,71666.0,19530.0,856.0,92.0,0.0,0.0,2.0,6.0,108160.0,28.185686653771768,1384.0,46.0,58.0,3012.0,2312.0,18932.0,66650.0,2952.0,94.0,0.0,120.0,92.0,78674.0,56186.0,58.0,20.0,0.0,0.0,82358.0,162.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,202.0,70.0,0.0,0.0,944.0,218.0,4680.0,574.0,0.0,0.0,0.0,0.0,463290.0,124.44,132.0,16774.0,12598.0,3742.0,1290.0,3122.0,57472.0,388.0,54.0,0.0,0.0,0.0,0.0
